id,target
60206,0.9914373088685016
109533,0.9914373088685016
31952,0.5714285714285714
31266,0.987487969201155
49517,0.949055402250053
52843,0.937455579246624
107949,0.9212121212121213
50424,0.949055402250053
28080,0.9822798939584205
63289,0.8411819021237303
59792,0.9122203098106713
8600,0.9822798939584205
30415,0.9914373088685016
92033,0.963110667996012
51339,0.9774127310061602
104556,0.9914373088685016
67550,0.987487969201155
71744,0.9485294117647058
49589,0.9671689989235738
17018,0.949055402250053
34936,0.8292682926829268
110058,0.987487969201155
67668,0.987487969201155
75859,0.9822798939584205
38878,0.949055402250053
107894,0.9914373088685016
63438,0.9914373088685016
75713,0.9914373088685016
15713,0.9774127310061602
34402,0.949055402250053
40084,0.9914373088685016
64940,0.8095238095238095
66279,0.9914373088685016
77818,0.9485294117647058
63889,0.9914373088685016
48861,0.9914373088685016
26520,0.9822798939584205
66559,0.963110667996012
24068,0.3389830508474576
20211,0.9671689989235738
86715,0.9914373088685016
68601,0.9914373088685016
95696,0.9671689989235738
60049,0.9822798939584205
7620,0.9122203098106713
42468,0.987487969201155
106475,0.9822798939584205
43145,0.9914373088685016
102597,0.9822798939584205
93680,0.9485294117647058
37065,0.949055402250053
49472,0.963110667996012
45364,0.8411819021237303
112287,0.9822798939584205
90044,0.9671689989235738
40999,0.987487969201155
93637,0.9914373088685016
47689,0.9914373088685016
15068,0.9822798939584205
67323,0.963110667996012
285,0.963110667996012
76543,0.9822798939584205
52901,0.8165680473372781
10299,0.987487969201155
8199,0.3389830508474576
10875,0.8165680473372781
36812,0.9822798939584205
110,0.8411819021237303
25682,0.9129654553611485
7331,0.9129654553611485
76947,0.9671689989235738
28303,0.9774127310061602
32212,0.8904538341158059
18692,0.9914373088685016
75865,0.9914373088685016
74466,0.949055402250053
81378,0.9671689989235738
85492,0.9179331306990881
67992,0.949055402250053
12527,0.9914373088685016
48212,0.949055402250053
61180,0.9914373088685016
56340,0.9822798939584205
64227,0.9914373088685016
35539,0.9914373088685016
9233,0.9822798939584205
97645,0.949055402250053
106742,0.23076923076923078
84955,0.9122203098106713
36443,0.9485294117647058
2970,0.6436781609195402
48583,0.9671689989235738
67490,0.9822798939584205
45242,0.9822798939584205
83608,0.9914373088685016
86807,0.9914373088685016
92793,0.9914373088685016
32458,0.9914373088685016
18258,0.9914373088685016
93246,0.9485294117647058
29747,0.9485294117647058
44469,0.963110667996012
18998,0.9914373088685016
100686,0.949055402250053
21670,0.987487969201155
106701,0.9914373088685016
21844,0.9914373088685016
61174,0.987487969201155
933,0.9914373088685016
563,0.963110667996012
90185,0.9822798939584205
29080,0.9671689989235738
32967,0.9822798939584205
110889,0.9822798939584205
54059,0.949055402250053
86664,0.9914373088685016
72104,0.9914373088685016
82239,0.9914373088685016
59755,0.9129654553611485
1785,0.949055402250053
36377,0.949055402250053
73334,0.8421052631578947
26731,0.9822798939584205
78548,0.9914373088685016
54472,0.9914373088685016
70631,0.987487969201155
44942,0.8411819021237303
54130,0.987487969201155
11938,0.987487969201155
15837,0.9914373088685016
64537,0.9671689989235738
65402,0.987487969201155
18680,0.9914373088685016
69375,0.963110667996012
71042,0.949055402250053
69164,0.9671689989235738
19288,0.9914373088685016
17115,0.9914373088685016
105949,0.9179331306990881
55257,0.9914373088685016
6583,0.9914373088685016
24751,0.9914373088685016
19545,0.9685990338164251
38187,0.9774127310061602
38983,0.9914373088685016
100340,0.963110667996012
71337,0.9671689989235738
73505,0.9129654553611485
240,0.9914373088685016
83153,0.9485294117647058
371,0.9822798939584205
50283,0.937455579246624
31513,0.987487969201155
24174,0.949055402250053
46907,0.8095238095238095
94141,0.949055402250053
5483,0.9914373088685016
91282,0.9914373088685016
41378,0.949055402250053
7904,0.9914373088685016
41632,0.9914373088685016
84817,0.949055402250053
54335,0.9914373088685016
52362,0.9914373088685016
21141,0.9822798939584205
8040,0.9671689989235738
13042,0.9914373088685016
40276,0.9914373088685016
1203,0.890020366598778
54902,0.9671689989235738
42127,0.9129654553611485
61200,0.9671689989235738
29807,0.9914373088685016
32558,0.937455579246624
25499,0.963110667996012
71523,0.9914373088685016
38791,0.9914373088685016
12101,0.9129654553611485
4730,0.9914373088685016
17126,0.937455579246624
85187,0.745417515274949
16129,0.9822798939584205
51250,0.890020366598778
112931,0.9914373088685016
17857,0.949055402250053
31762,0.9914373088685016
87034,0.8171428571428572
59018,0.9914373088685016
81008,0.987487969201155
91203,0.963110667996012
111875,0.9914373088685016
70722,0.8095238095238095
55926,0.9914373088685016
67538,0.949055402250053
113041,0.9671689989235738
30934,0.9129654553611485
87109,0.8904538341158059
26979,0.9914373088685016
61557,0.9822798939584205
29950,0.9914373088685016
17,0.9822798939584205
68226,0.9671689989235738
79507,0.9671689989235738
23107,0.9179331306990881
27741,0.9129654553611485
34314,0.9914373088685016
79354,0.9914373088685016
97813,0.9129654553611485
730,0.9822798939584205
19260,0.9914373088685016
79119,0.8411819021237303
77689,0.9914373088685016
36363,0.8411819021237303
6264,0.9914373088685016
26935,0.9914373088685016
78464,0.949055402250053
44785,0.9671689989235738
31835,0.9822798939584205
42606,0.9822798939584205
55554,0.9914373088685016
106579,0.6948051948051948
68977,0.9671689989235738
85323,0.987487969201155
85288,0.8411819021237303
52701,0.9914373088685016
107848,0.963110667996012
97392,0.9914373088685016
57996,0.9671689989235738
113716,0.9914373088685016
97317,0.9822798939584205
16466,0.9914373088685016
38691,0.9774127310061602
49638,0.9914373088685016
541,0.6436781609195402
45882,0.9914373088685016
18853,0.949055402250053
4572,0.987487969201155
99403,0.9914373088685016
55514,0.9914373088685016
103119,0.8165680473372781
64141,0.9671689989235738
76939,0.9671689989235738
17453,0.949055402250053
107821,0.949055402250053
62063,0.9914373088685016
108737,0.9914373088685016
110123,0.9822798939584205
109498,0.9822798939584205
108324,0.949055402250053
10990,0.8142857142857143
18649,0.9914373088685016
90653,0.9671689989235738
98585,0.890020366598778
9888,0.937455579246624
61129,0.9485294117647058
26829,0.6833333333333333
110111,0.949055402250053
56138,0.5673076923076923
27858,0.9914373088685016
86241,0.9671689989235738
8305,0.9914373088685016
19363,0.9914373088685016
48827,0.9822798939584205
38241,0.9914373088685016
41847,0.949055402250053
23347,0.8411819021237303
2423,1.0
32271,0.9914373088685016
49130,0.9671689989235738
8225,0.963110667996012
88846,0.9914373088685016
34908,0.7185929648241206
45794,0.9129654553611485
64211,0.9914373088685016
2611,0.949055402250053
69544,0.9129654553611485
90530,0.9685990338164251
40940,0.9671689989235738
9467,0.8411819021237303
77485,0.963110667996012
106783,0.9914373088685016
110503,0.9822798939584205
20612,0.9671689989235738
51833,0.9914373088685016
11543,0.9822798939584205
38547,0.9914373088685016
110186,0.9822798939584205
16478,0.9822798939584205
110370,0.9914373088685016
2582,0.9671689989235738
55197,0.9914373088685016
66699,0.9914373088685016
85881,0.9914373088685016
100517,0.9129654553611485
113642,0.9914373088685016
25917,0.949055402250053
39337,0.9914373088685016
91854,0.9129654553611485
102173,0.8095238095238095
67598,0.8106508875739645
3318,0.9914373088685016
111501,0.9914373088685016
55471,0.9671689989235738
56699,0.949055402250053
36379,0.9914373088685016
39126,0.963110667996012
45286,0.9914373088685016
62671,0.9914373088685016
108685,0.949055402250053
53311,0.9914373088685016
76703,0.45
40596,0.9914373088685016
33861,0.9914373088685016
105734,0.9914373088685016
63398,0.9671689989235738
95002,0.5714285714285714
27839,0.9822798939584205
35984,0.987487969201155
38573,0.9122203098106713
53998,0.9914373088685016
105924,0.949055402250053
33061,0.8865784499054821
23505,0.9914373088685016
29143,0.987487969201155
26013,0.8411819021237303
61739,0.987487969201155
36627,0.987487969201155
68964,0.9822798939584205
41861,0.9914373088685016
81967,0.9914373088685016
17243,0.7656675749318801
83527,0.9914373088685016
62335,0.9129654553611485
97278,0.9914373088685016
75436,0.9914373088685016
57411,0.963110667996012
49715,0.9122203098106713
61363,0.8865784499054821
99711,0.9914373088685016
108464,0.987487969201155
50910,0.9485294117647058
29695,0.9914373088685016
19978,0.9914373088685016
109491,0.949055402250053
30458,0.9122203098106713
102908,0.9914373088685016
31485,0.963110667996012
14662,0.890020366598778
35264,0.949055402250053
95210,0.963110667996012
19350,0.9914373088685016
8891,0.9914373088685016
82982,0.9914373088685016
90861,0.949055402250053
4887,0.9485294117647058
95441,0.9914373088685016
109730,0.9914373088685016
86149,0.937455579246624
84028,0.7656675749318801
70235,0.9914373088685016
107798,0.9914373088685016
83208,0.963110667996012
100504,0.987487969201155
98598,0.9914373088685016
91456,0.949055402250053
77699,0.963110667996012
86884,0.9914373088685016
54632,0.9914373088685016
94363,0.9914373088685016
73097,0.39148936170212767
1532,0.937455579246624
14207,0.9822798939584205
78777,0.987487969201155
73798,0.9914373088685016
12878,0.9671689989235738
49661,0.9822798939584205
56981,0.9671689989235738
70185,0.949055402250053
59851,0.9914373088685016
107483,0.9129654553611485
76527,0.9822798939584205
63588,0.9914373088685016
40883,0.9914373088685016
92065,0.963110667996012
92667,0.9485294117647058
88987,0.963110667996012
57025,0.9822798939584205
94299,0.9914373088685016
70371,0.9914373088685016
67464,0.987487969201155
65614,0.949055402250053
97224,0.9914373088685016
82015,0.9671689989235738
57111,0.9914373088685016
89018,0.949055402250053
21914,0.7656675749318801
17041,0.9914373088685016
65029,0.9914373088685016
91948,0.963110667996012
38033,0.9485294117647058
44878,0.9671689989235738
21725,0.949055402250053
1984,0.9914373088685016
10796,0.9914373088685016
111869,0.9671689989235738
71905,0.9671689989235738
31724,0.949055402250053
35676,0.9671689989235738
24135,0.987487969201155
19381,0.9914373088685016
109279,0.9822798939584205
44173,0.9129654553611485
41794,0.9914373088685016
32555,0.9822798939584205
5460,0.9122203098106713
19210,0.9671689989235738
108312,0.9179331306990881
18506,0.8904538341158059
49761,0.9822798939584205
50722,0.8292682926829268
22172,0.9822798939584205
55784,0.9129654553611485
81365,0.9914373088685016
18071,0.9914373088685016
49545,0.9671689989235738
47832,0.9179331306990881
41763,0.8904538341158059
86331,0.8095238095238095
9178,0.937455579246624
5035,0.9914373088685016
36361,0.7656675749318801
91169,0.987487969201155
79064,0.3389830508474576
7966,0.9671689989235738
18685,0.9671689989235738
99109,0.949055402250053
233,0.9822798939584205
86917,0.963110667996012
100637,0.9671689989235738
89914,0.9671689989235738
62554,0.9914373088685016
76687,0.8142857142857143
55104,0.9822798939584205
25341,0.9914373088685016
58071,0.9129654553611485
7151,0.963110667996012
21041,0.9914373088685016
41724,0.9822798939584205
91225,0.949055402250053
81936,0.9914373088685016
19787,0.9685990338164251
29633,0.9822798939584205
13823,0.9671689989235738
19103,0.9822798939584205
27504,0.6982248520710059
8398,0.9914373088685016
36490,0.9914373088685016
54757,0.6982248520710059
16781,0.9179331306990881
8919,0.745417515274949
54532,0.9671689989235738
21472,0.9822798939584205
107085,0.9914373088685016
1691,0.9914373088685016
58738,0.937455579246624
18469,0.745417515274949
13532,0.7185929648241206
34351,0.9914373088685016
6487,0.9914373088685016
55919,0.987487969201155
41437,0.9914373088685016
15763,0.963110667996012
13375,0.8411819021237303
73018,0.9914373088685016
27358,0.3220338983050847
47857,0.949055402250053
28430,0.7659574468085106
39036,0.9671689989235738
49493,0.9914373088685016
82147,0.9914373088685016
8958,0.949055402250053
46998,0.9914373088685016
53193,0.9914373088685016
89825,0.987487969201155
104055,0.9122203098106713
45162,0.9914373088685016
105597,0.8106508875739645
76271,0.9822798939584205
6384,0.987487969201155
55047,0.9914373088685016
106361,0.949055402250053
44462,0.9671689989235738
77449,0.9914373088685016
108619,0.8904538341158059
23457,0.9914373088685016
76950,0.6436781609195402
63395,0.9914373088685016
96752,0.9914373088685016
95217,0.8095238095238095
71818,0.949055402250053
72519,0.9914373088685016
22917,0.937455579246624
87293,0.9914373088685016
18272,0.9914373088685016
2931,0.9914373088685016
74633,0.9822798939584205
35661,0.5695364238410596
90892,0.9914373088685016
33889,0.9822798939584205
95607,0.9122203098106713
113189,0.9822798939584205
107501,0.9914373088685016
89926,0.9671689989235738
1687,0.9671689989235738
67293,0.9914373088685016
11304,0.9671689989235738
1634,0.987487969201155
58090,0.9914373088685016
16935,0.9914373088685016
49664,0.987487969201155
17568,0.9822798939584205
100524,0.9822798939584205
109870,0.9914373088685016
99916,0.9914373088685016
80442,0.949055402250053
78314,0.9129654553611485
82666,0.9914373088685016
74541,0.745417515274949
12496,0.9822798939584205
2063,0.949055402250053
40085,0.949055402250053
16182,0.949055402250053
86105,0.9914373088685016
29912,0.9914373088685016
4012,0.949055402250053
93060,0.9914373088685016
67130,0.9671689989235738
8778,0.9914373088685016
95269,0.9774127310061602
13206,0.9822798939584205
97228,0.9914373088685016
48811,0.9914373088685016
73434,0.9822798939584205
46635,0.9671689989235738
22555,0.9685990338164251
33934,0.949055402250053
13105,0.9671689989235738
57861,0.9914373088685016
105664,0.9914373088685016
35603,0.9129654553611485
104415,0.9179331306990881
44330,0.9129654553611485
72098,0.9914373088685016
83169,0.9122203098106713
49568,0.9914373088685016
103402,0.9914373088685016
10115,0.9179331306990881
66247,0.963110667996012
37717,0.9822798939584205
63887,0.9914373088685016
93327,0.8865784499054821
18725,0.937455579246624
29920,0.949055402250053
41571,0.9129654553611485
72077,0.9914373088685016
64670,0.9671689989235738
92872,0.9822798939584205
22910,0.9914373088685016
32754,0.9822798939584205
77665,0.9671689989235738
63726,0.9822798939584205
3463,0.8411819021237303
52488,0.6436781609195402
34107,0.9914373088685016
70799,0.949055402250053
61235,0.9822798939584205
19066,0.9914373088685016
18470,0.9822798939584205
82082,0.949055402250053
99249,0.9822798939584205
41481,0.9485294117647058
79190,0.987487969201155
10673,0.937455579246624
34472,0.6441441441441441
102923,0.9671689989235738
28970,0.963110667996012
75959,0.9485294117647058
23354,0.937455579246624
92852,0.0
3078,0.9179331306990881
40073,0.9822798939584205
56926,0.9774127310061602
47639,0.9179331306990881
71239,0.949055402250053
35429,0.9914373088685016
7495,0.9914373088685016
46620,0.9914373088685016
5384,0.6948051948051948
110254,0.9485294117647058
87763,0.9179331306990881
60949,0.9671689989235738
13918,0.8165680473372781
48935,0.9485294117647058
2270,0.9822798939584205
107214,0.9822798939584205
4173,0.963110667996012
90515,0.9914373088685016
63265,0.7659574468085106
93802,0.9822798939584205
63048,0.9914373088685016
1499,0.9914373088685016
33354,0.9485294117647058
83481,0.987487969201155
82136,0.9914373088685016
79878,0.7656675749318801
78817,0.6441441441441441
70116,0.8865784499054821
54980,0.987487969201155
5119,0.5695364238410596
49740,0.9179331306990881
73923,0.9129654553611485
13682,0.9914373088685016
61096,0.9822798939584205
106233,0.9914373088685016
113185,0.9914373088685016
71792,0.9822798939584205
3216,0.8712871287128713
33653,0.9914373088685016
39852,0.6436781609195402
86397,0.9129654553611485
74310,0.9914373088685016
7129,0.987487969201155
52695,0.9671689989235738
3993,0.9179331306990881
111278,0.9914373088685016
31289,0.949055402250053
29167,0.963110667996012
14626,0.9822798939584205
33757,0.9774127310061602
32299,0.9914373088685016
110815,0.9485294117647058
34672,0.9914373088685016
100599,0.937455579246624
24307,0.9822798939584205
35824,0.937455579246624
35223,0.949055402250053
109522,0.9822798939584205
53697,0.9914373088685016
96339,0.9822798939584205
90929,0.9822798939584205
94354,0.9671689989235738
377,0.963110667996012
34327,0.9914373088685016
36935,0.8421052631578947
13879,0.9179331306990881
5177,0.9914373088685016
73525,0.9179331306990881
41672,0.9122203098106713
85947,0.9914373088685016
78379,0.9914373088685016
52171,0.949055402250053
9782,0.7656675749318801
46775,0.963110667996012
24894,0.937455579246624
98745,0.9822798939584205
67718,0.9914373088685016
75786,0.9914373088685016
61700,0.745417515274949
93766,0.963110667996012
113194,0.6833333333333333
435,0.9914373088685016
107639,0.9774127310061602
51786,0.8165680473372781
42888,0.9129654553611485
109174,0.9914373088685016
83561,0.9671689989235738
92930,0.9914373088685016
59086,0.9671689989235738
68356,0.9914373088685016
58921,0.9914373088685016
4613,0.9671689989235738
57587,0.5695364238410596
16750,0.9914373088685016
18560,0.9914373088685016
57350,0.8411819021237303
94554,0.9179331306990881
48208,0.937455579246624
12104,0.9914373088685016
22783,0.9671689989235738
79546,0.949055402250053
25605,0.9914373088685016
63050,0.949055402250053
38891,0.9122203098106713
108655,0.9914373088685016
47247,0.9914373088685016
62238,0.9914373088685016
8900,0.9914373088685016
57902,0.9914373088685016
88841,0.9914373088685016
26211,0.9914373088685016
36472,0.9671689989235738
32100,0.9914373088685016
70176,0.9914373088685016
102767,0.9914373088685016
44842,0.9179331306990881
94572,0.9914373088685016
14173,0.9914373088685016
46074,0.9822798939584205
22265,0.8142857142857143
21623,0.9671689989235738
91697,0.9914373088685016
28118,0.6982248520710059
41536,0.9914373088685016
1734,0.9129654553611485
15143,0.9822798939584205
41172,0.9671689989235738
72708,0.9914373088685016
28186,0.9914373088685016
83364,0.9671689989235738
44968,0.9671689989235738
42972,0.9914373088685016
109678,0.9822798939584205
22438,0.963110667996012
47330,0.9914373088685016
29038,0.9822798939584205
49659,0.9671689989235738
100158,0.8411819021237303
85736,0.9914373088685016
53004,0.5695364238410596
81196,0.9822798939584205
82352,0.7656675749318801
87968,0.9822798939584205
66209,0.9122203098106713
15336,0.9485294117647058
78562,0.9122203098106713
110100,0.9822798939584205
108875,0.937455579246624
27946,0.949055402250053
31078,0.9914373088685016
11659,0.987487969201155
23456,0.9914373088685016
44554,0.9914373088685016
30515,0.9914373088685016
84139,0.9822798939584205
21103,0.9914373088685016
72130,0.9485294117647058
87126,0.9914373088685016
71210,0.9671689989235738
37012,0.9914373088685016
38355,0.9822798939584205
82150,0.9914373088685016
5501,0.9914373088685016
22769,0.9914373088685016
103466,0.9914373088685016
98080,0.9179331306990881
71323,0.9914373088685016
42927,0.9914373088685016
13977,0.9090909090909091
15914,0.9914373088685016
104318,0.9914373088685016
100905,0.9914373088685016
253,0.963110667996012
31031,0.9914373088685016
72875,0.9179331306990881
87358,0.9179331306990881
106459,0.9914373088685016
109964,0.9914373088685016
10479,0.8865784499054821
81489,0.9822798939584205
38195,0.9914373088685016
6468,0.9822798939584205
36367,0.8142857142857143
77920,0.9671689989235738
51956,0.9671689989235738
67364,0.963110667996012
101225,0.987487969201155
78210,0.9914373088685016
57723,0.963110667996012
4450,0.9914373088685016
69536,0.9914373088685016
30708,0.8865784499054821
10632,0.7185929648241206
2536,0.949055402250053
3736,0.745417515274949
12334,0.9914373088685016
94403,0.9822798939584205
2566,0.9822798939584205
86767,0.9671689989235738
86972,0.9685990338164251
54801,0.9914373088685016
105418,0.937455579246624
8949,0.9914373088685016
22007,0.745417515274949
98032,0.9914373088685016
50578,0.949055402250053
3095,0.9822798939584205
69062,0.9485294117647058
66330,0.8411819021237303
82641,0.949055402250053
79874,0.9914373088685016
58158,0.963110667996012
63605,0.9122203098106713
55238,0.9914373088685016
105054,0.9914373088685016
87292,0.9914373088685016
14430,0.8411819021237303
16900,0.9822798939584205
2877,0.9914373088685016
48361,0.9914373088685016
89818,0.963110667996012
89750,0.9822798939584205
37642,0.9671689989235738
61735,0.8411819021237303
26772,0.987487969201155
37775,0.937455579246624
62334,0.987487969201155
11900,0.949055402250053
109729,0.8411819021237303
44721,0.9914373088685016
48950,0.9822798939584205
56269,0.9914373088685016
87906,0.949055402250053
64387,0.949055402250053
56725,0.5695364238410596
56596,0.9179331306990881
69507,0.9774127310061602
27917,0.9914373088685016
6452,0.9822798939584205
86945,0.987487969201155
55559,0.987487969201155
73470,0.9914373088685016
86578,0.937455579246624
48929,0.9914373088685016
84428,0.963110667996012
12339,0.949055402250053
667,0.9914373088685016
85961,0.9129654553611485
48084,0.963110667996012
75384,0.949055402250053
80400,0.949055402250053
74996,0.987487969201155
60130,0.9822798939584205
2937,0.9129654553611485
64293,0.9774127310061602
107553,0.9914373088685016
58507,0.9914373088685016
46933,0.9914373088685016
47301,0.9914373088685016
14889,0.949055402250053
96810,0.9914373088685016
93344,0.9822798939584205
26004,0.949055402250053
30718,0.22580645161290322
85435,0.9914373088685016
110515,0.9822798939584205
23532,0.987487969201155
88540,0.9914373088685016
12591,0.949055402250053
22526,0.9671689989235738
38864,0.9914373088685016
104073,0.9822798939584205
47821,0.987487969201155
13948,0.987487969201155
12410,0.9822798939584205
80633,0.9914373088685016
68038,0.9914373088685016
46338,0.9822798939584205
80701,0.9671689989235738
2212,0.9914373088685016
108127,0.9914373088685016
107406,0.9914373088685016
73111,0.9122203098106713
30816,0.9822798939584205
85708,0.9914373088685016
53515,0.963110667996012
71767,0.949055402250053
42152,0.9485294117647058
85639,0.9914373088685016
109416,0.9671689989235738
1877,0.890020366598778
30815,0.9822798939584205
83100,0.987487969201155
51445,0.9822798939584205
64492,0.9671689989235738
5437,0.9822798939584205
12595,0.9179331306990881
56508,0.937455579246624
100485,0.9671689989235738
58001,0.963110667996012
93638,0.8095238095238095
13462,0.9122203098106713
65195,0.9122203098106713
12752,0.8411819021237303
60464,0.9914373088685016
80267,0.9671689989235738
3081,0.9914373088685016
73577,0.987487969201155
59223,1.0
89833,0.8865784499054821
57957,0.9914373088685016
75330,0.9129654553611485
26587,0.39148936170212767
108390,0.9671689989235738
101488,0.9914373088685016
39968,0.9822798939584205
56899,0.9671689989235738
22113,0.8411819021237303
13339,0.9822798939584205
39930,0.9914373088685016
85839,0.9914373088685016
78162,0.9914373088685016
107569,0.9914373088685016
95950,0.937455579246624
112080,0.9822798939584205
64319,0.9122203098106713
8750,0.9774127310061602
63786,0.9129654553611485
103639,0.9129654553611485
18757,0.7945205479452054
84812,0.9129654553611485
96198,0.9129654553611485
88055,0.9914373088685016
98367,0.9914373088685016
92782,0.9914373088685016
54560,0.987487969201155
93754,0.8904538341158059
79835,0.9914373088685016
32338,0.9914373088685016
40058,0.987487969201155
36185,0.9914373088685016
95814,0.9671689989235738
26607,0.9914373088685016
31431,0.8165680473372781
5083,0.9179331306990881
31621,0.9914373088685016
90318,0.9914373088685016
32956,0.39148936170212767
20885,0.9129654553611485
91982,0.963110667996012
28219,0.9914373088685016
7706,0.9671689989235738
31541,0.949055402250053
52153,0.9914373088685016
74760,0.9179331306990881
27834,0.9914373088685016
78520,0.963110667996012
70455,0.9671689989235738
74162,0.9914373088685016
79778,0.963110667996012
18866,0.9914373088685016
92959,0.9822798939584205
64878,0.949055402250053
33764,0.949055402250053
25568,0.9822798939584205
56170,0.7185929648241206
27706,0.9671689989235738
36633,0.9914373088685016
111680,0.9671689989235738
85735,0.9485294117647058
24708,0.949055402250053
10025,0.9129654553611485
33843,0.949055402250053
111600,0.7185929648241206
61620,0.9914373088685016
19010,0.9914373088685016
43977,0.9914373088685016
20750,0.9914373088685016
14598,0.9179331306990881
92419,0.949055402250053
71680,0.987487969201155
47896,0.9914373088685016
21061,0.9822798939584205
31013,0.7656675749318801
64405,0.9914373088685016
25627,0.9822798939584205
35971,0.9671689989235738
107192,0.963110667996012
112161,0.949055402250053
32,0.9129654553611485
27385,0.9822798939584205
44990,0.9129654553611485
16171,0.9822798939584205
83682,0.9914373088685016
86469,0.949055402250053
74337,0.9822798939584205
